,from_id,from_name,message,created_time,type,link,id,likes_count,comments_count,shares_count
901,973537222711996,Mark Ryan Sparrow,"Nakakatuwa lang kase may teacher ako sa instrument ko tapos pumunta kaming up para sa recital ko sa prof niya. So yun natapos na ang recital at teahet ko naman ang mageensau. Tapos magpapractice daw sila para sa group re ital or something. Tapos tinanong ng teacher ko kung pinractice na aw nila yung piece. Sabi ng groupmates niya oo. Naensau na namin yan. Tapos tinignan niya ang piece tapos walang tupi dun sa may part na may stapler. ""HULI ANG HINDI NAGEENSAYO!!!!"" haha natawa na lang ako kasi may ganun akong experience, hindi lang napansin ng ibang teacher hahaha...",2013-01-26T07:29:05+0000,status,NA,326350678368_10151303419183369,10,1,0
913,10205852489210800,Rem de Ramos,"Isang araw sa building na kahanay ng NIGS.. May pumasok na Geology major sa lab namin..

Labmate: Uy (insert name ni teh here)! Totoo bang ang mga taga Geology.. ay may PUSONG BATO?

Us: *\(-_-)/* 
Hehe. Lol.",2013-01-26T01:50:25+0000,status,NA,326350678368_10151303017253369,234,22,0
922,1157732834239720,Adrian Salonga,"overheard sa Mcdo Marikina Sports Center

may group na students nag feeling ko ay nagmemeeting at that time tungkol sa documentary or indie film nila.
s1,s2,s3 [verbatim]

s1: need nating kumuha ng bata as actors
s2; bata? marami akong bata
s1: bata ha, yung mgaling umarte
s3: bata kayo ng bata, eh kung GUMAWA nalang tayo ng BATA.. may bata na tayong cast eh nagenjoy pa tayo. odba!

pati ako napatumbling sa narinig ko.. what happened to this people? O.o",2013-01-22T03:59:18+0000,status,NA,326350678368_10151296643093369,239,19,0
941,10204530056131400,Tin Millado,"Meanwhile, sa Math building, UPLB... >:D< alam na.",2013-01-24T13:44:54+0000,photo,https://www.facebook.com/photo.php?fbid=3716134201886&set=gm.10151300458113369&type=3,326350678368_10151300458113369,487,22,1
961,10204743910832700,Ella Diancin,"Old grade school classmate talked to me via FB.

(non-verbatim)

C: So saan ka na nag-aaral?
M: UP Manila :)
C: Ay, naks. Talino
M: (*no comment)
C: Masaya ba sa UP? Hindi ka ba pressured?
M: ah eh ano, sige next time na lang busy pa kasi ako e.

Wala ako maisagot sa sobrang toxic. :D",2013-01-25T14:36:29+0000,status,NA,326350678368_10151302111428369,105,4,0
972,1042318072529770,Gabriel Olano,"Hello! Mag-babahagi lang sana ako ng isang kuwento:

Halos walong taon na ang nakakaraan nang ako’y pumasok bilang freshman sa UP Diliman. Kaka-umpisa pa lang ng school year noon at nagpunta kami ng mga blockmates ko sa isang freshman activity sa Sunken Garden. Madaming mga palaro at tindahan kaya masaya naman. 

Nung hapong iyon, ang palaro sa stage ay ang walang kamatayang Bring Me Game, at ang naging task ay “Bring me your crush!” Laking gulat ko ng biglang sinabi ng blockmate ko na pumunta kaming dalawa sa stage. Sayang daw yung prize. Eh sakto crush ko nga siya pero wala pa akong pinagsasabihan. Nataranta ako at di ko alam ang gagawin, pero nahatak na din niya ako papunta sa harap. Kami yung unang pares. Pag-akyat sa stage, tinanong kami ni kuya emcee kung sino ang may crush kanino. Hindi ako nakasagot. Sa sobrang kaba ko, hindi ko rin narinig kung anong sinabi ni girl. Nanalo kami ng gift pack na may lamang snacks, at pinaghatian namin yun.

Matapos ang event na iyon, napa-isip ako. Crush nga ba din niya ako o ginawa niya lang yun para sa prize? Para safe, inisip ko na lang yung huli. Iwas busted. Yun nga lang, hindi ko kailanman nalaman yung totoong sagot sa tanong na yun. Lumipas ang panahon at nagkaroon kami ng kanya-kanyang buhay kaya hindi na kami masyado nakapag-usap. Sayang, ‘no? Kaya ang leksiyon sa ating lahat ay dapat hindi tayo matakot makipag-sapalaran. Boring ang buhay kapag walang risk. Pero aaminin ko, hanggang ngayon hindi ko pa rin lubusang na-isasabuhay ang leksiyong ito.

Para sa crush ko noong 1st sem, AY 05-06: Malamang nababasa mo ito. Na-miss ko ang UP, kaya naisip ko lang i-share ang isa sa mga unang alaala ko sa ating minamahal na Unibersidad. 

Yun lang po! Salamat sa pagbasa! :D",2013-01-22T16:16:45+0000,status,NA,326350678368_10151297552503369,401,46,0
992,10206295776495100,Stacky John Fernandez,"Monday afternoon and it was our first meeting for our class after the Christmas break. Sumasakit ang tiyan ko at hindi ko alam kung bakit. 
Nag-ring na ang bell at wala pa rin ang aming teacher. Ilang minutes pang lumipas at hindi pa rin siya dumating. Nagduda na kami kung absent o hindi si sir. So I decided na e-check if present si sir. Pumunta ako sa office nila na few steps away lang naman sa room namin. Before I left the room, I forgot the name of our teacher. HAHA. Parang nawala ako sa aking sarili, na mental block! Pero good thing mabilis akong nakarecover at naremember ko na ang name. 
Pumasok nako sa office at nagtanong sa staff if nandun si Sir. Sumagot ang staff gamit ang kanyang nguso na nagsasabing nasa loob nga si Sir. Hindi ko na hinintay na magpakita siya at bumalik na lang ako sa room dahil patuloy pa rin ang sumasakit ang aking  tiyan. After how many minutes, pumasok na si Sir.
Wala siyang eyeglasses. Walang Laptop na dala. At ibig sabihin nun ay walang video na ipapalabas. Natakot kami dahil baka mag exam siya o something may happen na hindi namin magugustuhan. We always (as in ALWAYS!) watch videos kasi in his class so naparanoid na kami nang makitang walang Laptop.
And he started talking. He greeted us the famous ‘Happy New Year’ thing. Sabi niya he almost forgot daw na siya ay may 2:30 class. We were kinda happy to hear that but nang sinabi niyang….
“I am sick” 
Hearing this. Napasabi ako ng “YEHEY” at hindi ko namalayan na masyado palang malakas ito. Pero mabuti nalang at hindi ito nahalata dahil masyado ring malakas ang mga reaksyon ng iba kong classmates. Marami ang narinig kong “YESSS!” “WOAH!” at kung anu-ano pang masasayang reaksyon. At na realize namin na naririnig pala ni sir ang aming mga reaksyon. Naririnig niya na natutuwa pa kami dahil may sakit siya. So tawa na lang kami para hindi awkward.
Nagpatuloy si sir at nakinig naman kami. “I have (insert illness here)….so maybe I can’t meet you today. I’ll just meet you next meeting.” At yun masaya na kami nung narinig namin na walang pasok. Nakakaawa nga lang si sir. Get well soon!",2013-01-26T01:45:14+0000,status,NA,326350678368_10151302998063369,30,1,0
1001,10203990059911700,Cedrick Tresenio,"UPB
sa klase

prof: (talking about a movie)...and when the guy got to first base, he went deeper(nagkatinginan kami ng katabi ko)...blah blah blah...ginagapang nya..(huwaat)

gaganda ng terms. wala namang kahit anong sexual thing dun sa movie. hahaha",2013-01-25T05:50:54+0000,status,NA,326350678368_10151301595618369,48,3,0
313,1341571682521890,Gian Cruz,"Habang nagdidinner sa RP sa elbi square.

Scenario: Naglalaro ako ng Temple run 2 sa phone, tapos nag-uusap yung tatlo kong kasama. F1-Babae, F2 and F3-lalaki.

NV:

F1, F2, F3 nag-uusap ng sparks. Bla blah blah blah, Ng biglang sinabi ni F1.

F1: Oi, Gian. Free na ako. Wala na akong bf.
*Ako deadma lang kasi naglalaro.
F2: Wahahahaha. Friendzone...
F1: Makatawa to eh. Parang di kita frinendzone dati ah.
F3, and me: BURN!!! 
Tapos tawanan na lang kami lahat maliban kay F2.

Moral: Wag kasi basta sumabat. lalo na pagkupal ang kausap mo at lalo na kung may past kayo. Haha",2013-02-03T03:01:44+0000,status,NA,326350678368_10151338411623369,115,3,0
612,1153134191366230,Alexander Libranza,Dahil lumabas na ang UPCAT 2013 results. Sinong may mga UPCAT stories diyan? Share niyo naman.,2013-02-02T10:46:26+0000,status,NA,326350678368_10151337047103369,90,158,0
711,1216320421726410,Charlene Ruth Espenilla,"UPD, nagpunta ako with my Dear Sister para kumuha ng References for my LRP.

Sa Palma Hall:

AKO: Kuya san po ang Lib?

MANONG GUARD: Ha? Anong Lib?

AKO: Main Lib.

MANONG GUARD: ah akala ko LIB BAND! tuturo sana kita dun.

AKO: o_O 
         Thank you po?

HAHA anu ba kaseng tawag sa Lib ng Diliman? :D LOL",2013-02-01T13:51:20+0000,status,NA,326350678368_10151335407218369,121,10,0
812,10206193624182300,James Relativo,Narinig ko... dapat talagang i-SCRAP tong STFAP na to.,2013-02-04T16:47:47+0000,status,NA,326350678368_10151341407298369,7,0,0
152,1020891104645490,Michael Kenneth Cruz,"Nasa isang jeep ako nun sa loob ng UPLB nang may sumakay na tatlong Koreano.

Nagbayad 'yung isa sa kanila.

Koreano1: Baya-ho. ""Lafu-lafu"" (habang nagaabot ng 50 pesos)

Hindi ko din talaga masyado naintindihan yung lugar na binanggit nila.

Bilang ako 'yung nasa harap, sa tabi ng upuan ni Manong Driver, sa'kin niya binabato mga hinaing niya habang kumukuha siya ng panukli. 

(non-verbatim)

Manong: Ano ba naman 'tong mga koreanong 'to. Wala namang lugar na ""Lapu-lapu"" dito sa Los Baños eh.
Ako: (ngumiti na lang ako. Di ko naman din alam kung meron nga talaga.)

So ayun, lumabas na ng UPLB gate, dumaan ng Olivares, habang sila, nagpapatugtog ng mga KPOP na kanta sa cellphone nila at sabay-sabay nilang kinakanta.

Habang pinapakinggan silang kumanta, iniisip ko pa rin 'yung kung saan ba 'yung Lapu-lapu na 'yun. Malay ko kasi kung meron pala talaga. Gusto ko sana silang tulungan.

Koreano2: ""There! There! There!""

Medyo nabuhayan ako tsaka si Manong Driver. Buti nakita na nila 'yung pupuntahan nila. Dun sa sinasabi nilang Lapu-lapu.

Pagtingin ko dun sa binabaan nilang lugar, isang traditional massage something sa LB. Ang pangalan nung pinuntahan nila.

""RAF-RAF Traditional Massage""

Nagkangitian na lang kami ni Manong Driver. :)",2013-02-04T06:47:39+0000,status,NA,326350678368_10151340789083369,130,5,0
162,10154018516781100,Marielle Justine Sumilong,"SPARKS NA NABIGO. :'(

1st year, 1st sem. May GUY ako na blockmate and batchmate (as applicants sa org) at the same time. Hindi talaga siya ""sociable"", to say the least, kasi galing siyang exclusive boys school. Dahil pareho ang lahat ng classmates namin at pareho naman kami ng ginagawa sa app. process, parang naging close na rin kami eventually. 

Too close, I must say. Ako yung parang naging confidante ni GUY. Sakin niya sinasabi yung mga nagiging crush niya, at bilang isang good friend, sinusupport at tinutulungan ko pa nga siya para mapansin ng mga crush niya.

Hanggang sa narealize kong nasasaktan na pala ako sa tuwing nakikita kong tinetext ni guy yung isang girl, or nung nilibre niya si isang girl ng shake. :'(

Pero di ko sinabi kay guy at tuloy pa rin ang pagiging all-support confidante ko sa kanya. Hanggang sa nagdecide na siyang manligaw sa isang girl. BILANG MARTYR AKO, ako pa yung tumutulong sa kanyang gumawa ng pick-up lines, at umisip ng moves para mapasapuso niya si girl. Di niya alam, inside, I am dying. Huhuhu.

Hindi naging sila nung girl na niligawan niya. Laking tuwa ko, di 'ba? Hahaha. Pero hindi pa rin,kasi ang alam ko, best (girl)friend lang ang tingin niya sakin. 

Come Lantern Parade 2009. Hindi ko alam kung anong sumagi sa isip ko at pumayag akong makipag-inuman kay GUY. Sabi pa niya, magpapaturo daw siya sakin mag-kiss. Nakita ko ito as an opportunity kahit maling-mali talaga. :))

Nung andun na kami sa inuman, inaya muna niya akong mag-McDo (kasama namin highschool friends ko). ETO NA.

Sinabi niya na crush niya pala ako all along. :) At noon lang daw siya nagka-courage sabihin, kasi ang akala niya, friends lang tingin ko samin at hindi ko siya papatulan ever. Kaya daw ni-resort niya yung attention niya sa ibang girls.

Eh di sinabi ko na din feelings ko. :)

Natapos yung inuman with his asking, ""Gusto mo, tayo na?""

Kala ko lasing lang siya nun or baka naooverwhelm lang sa nangyari. 
...
...
...
Pero naka-3 lantern parades na kami together since 2009. At three-years na kami. <3",2013-02-03T01:40:40+0000,status,NA,326350678368_10151338308093369,658,40,0
172,10209444532488300,Xtian Gallano,"1st February Fair Experience. UPLB

Feb 2008
Kakatapos lang ng surprise valentine treats ng both brods & sisses. Tapos may nagyaya na pumunta ng Baker Hall kasi may mini zip-line at kung ano-anong booths, kasama ko halos ang buong org at siyempre si crush.  Pumila sila sa zip-line at naiwan kami ni crush.

(non-verbatim)
Crush: Upo ka dun, tapos ako babato (turo sa booth ng ""Hit me and I will fall for you"" set-up ng either swimming class o varsity, kung saan literal na mahuhulog ka sa pool once na tinamaan mo yung target)
Ako: Sige, ikaw babato ha! Tatama ka ba?

natapos na sila ninang sa zip-line...
Crush: Ninang! Ninang! Uupo daw si xtian dun. (parehas nga pala kami ng ninang sa org)
Ninang: Sige, sige! Masaya yun!
sa isip-isip ko WTF! napasubo ata ako, ang sabi sa kanya siya lang ang babato a. Tinanong na nila if pede raw na kakilala yung uupo at nakasabit sa pool. Pwede naman daw tugon ni Sir ?, at dahil first time daw yun free yung first 3 balls. At napasubo na nga, dahil sa kanya at dahil na rin sa org. First 3 balls goes to our pres. that time, at sablay. kaya nagbayad naman si ninong para sa naman ang mag-try. At yun, unang bato tumama ang resulta hulog sa pool! Basang basa ako nun at malamig din ang panahon nun. Pero unang bola palang niya yun kaya kelangan ko pang bumalik. Siyempre masaya ang org pati na rin yung ibang bystander. Sinabi ko na lang sa kanya at kay ninang.
Ako: Akala ko ba ikaw lang ang babato?
Crush: Ang galing kaya ni kuya gabo, muntik na din yung dalawa.
Ako: oo na lang. (giniginaw na e)

Ang ending kelangan kong umuwi ng dorm na basang basa. Ang maganda lang dito men's dormer ako kaya malapit lapit lang, pero ang ginaw lang talaga. xD",2013-02-04T01:13:51+0000,status,NA,326350678368_10151340373478369,26,4,0
183,10205039801188600,Jessy Pinkman,"UP Min, STAT Lab, non- verbatim

Kanina sa lab, nag-share ako about sa mga specimen na ginamit sa lab.

ME: ... tas yun, meron din si Mushiking!
Friend 1: diba anime yan noon?
Friend 2: eh ano yan, GOLDFISH?
ME & Friend 1: O_o

PS. Sa mga nakakakilala kay Mushiking, if you know what I mean~ :D",2013-02-04T15:44:47+0000,status,NA,326350678368_10151341321863369,3,0,0
203,1079570642063110,Robin Payounghusband,"REPOST mula sa super blockmate ko [na hindi ko papangalanan] :3

""Yung 3 weeks akong hindi nakauwi at di ko na alam alin sa kanila ang toothbrush ko""

Ang naisip na lang naming caption:  ""Day 24, I am with the blue toothbrushes and they still don't recognize me""

Mabuhay ang mga dormers na naninirahan ng malayo sa kanilang tahanan upang matuto!",2013-02-04T15:25:08+0000,photo,https://www.facebook.com/photo.php?fbid=527375390615972&set=gm.10151341297983369&type=3,326350678368_10151341297983369,43,0,0
212,1012712605488540,Keiichi Shimizu,"Kwento lang nung friend ko waaay back 2007 yata 'yun, mejo dark nga lang 'yung humor..

Nakasakay daw siya sa jeep sa harap; sa kaliwa niya yung driver, then sa kanan niya eh isang iska. Habang naka-full speed ahead 'yung jeep sa University Ave, may bigla raw nag-cut na kotse sa kanila kaya biglang nagpreno 'yung driver.

Nang mahimasmasan siya, nagulat na lang daw siya kasi nanggagalaiti na si ate sa kanan niya! Sa sobrang biglaan pala nung pagpreno, natanggalan ng ngipin si ate, tapos nagsisisigaw daw 'to sa driver habang tinuturo 'yung nabungi sa kanya. 

Sobrang effort daw siya para hindi matawa kasi nagwawarla mode si ate na kulang na yung ngipin, nakaturo sa bibig habang hawak ng kabilang kamay yung natanggal na ngipin :p",2013-02-02T08:27:45+0000,status,NA,326350678368_10151336883268369,233,13,0
223,1161619700517750,Donn Alben Villanueva,"UPVM. 
Baka naman may nakakita na kay Manong Fishball dito. Pakisabing namimiss na namin yung french fries at yung iba pang fried delights nyang binebenta. Especially yung BJ nya. :)",2013-02-02T07:16:50+0000,status,NA,326350678368_10151336799798369,16,3,0
232,1151474181531000,Vergel Villanueva,"Walang Tulog + Exam + LRT =

Wala akong tulog. Exam namin sa isang major subject sa EEE. Sobrang nakakasabaw dahil ang aga ng exam na yun maliban sa nature nung subject na yun. Ayan, naligo na ko, nagcommute (jeep ang sinakyan) papuntang exam area at nag-exam.

Pagka-abot ng exam, ewan ko kung magiging masaya ako sa nakita ko. Tuloy, parang ewan lang yung laman nung mga papel ko na may mga weird drawings, arrows at kung anu-ano pa. Feeling ko nga hieroglyphics yung mga sinulat ko, ang dami talagang drawings at parang essay type yung exam kasi hindi ko ma-express yung sarili ko ng matino - PROBLEM SOLVING kasi yung exam. So ayun, lumala yung kasabawan ko. Nagstay pa ko ng kaunti sa campus tapos mga 4-5 na ko nagpasyang umuwi.

Pero hindi doon natatapos ang epic na araw. Pauwi na ko sa amin sakay ang mahiwagang LRT (yung Monumento to Baclaran). Sobrang antok ko na ewan. Siksikan kasi rush hour. Pagdating ng train, oh no, ang sikip pero at least bago. So ako, dahil malaki-laki rin ako, siniksik ko yung sarili ko sa may pinto. Nagface-off kami nung pinto at nararamdaman ko yung pagiging pinto niya sa buo kong katawan. Wala akong makapitan at sa sobrang antok ko, may nakapa ako sa may itaas na parang butas. Pwedeng paglagyan ng kamay. Hindi ako ma-oout of balance. Nang biglang out of nowhere narinig ko ang mga pasahero na sumigaw ng:

WAAAAAAAAAAAAAAAG!!!!!!!!!!!!!!!

Nasa dulo na pala ng daliri ko ang pulang button. As in kaunting pwersa na lang mapapahinto ang tren sa bilis ng kaniyang pag-andar, at mawawala na ang clinginess namin ng pintuan. Nawalan rin ako bigla ng mukhang ihaharap. Baka nakulong pa ko kung napahinto ko ang tren sa isang pindot lang. Nakakahiya :|

Sa sobrang hiya ko, bumaba ako ng tren, naghintay ng panibago at sumakay pauwi.

Kaya sa lahat ng walang tulog na sumasakay ng tren, iwasan ang pintuan na part. Dun kayo sa may gitna.",2013-02-04T14:37:31+0000,status,NA,326350678368_10151341223973369,44,0,0
